,uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst
5146,15e49b30-dc13-0133-89c4-0a81e8b09a82,31,Female,yes,26_39,GB,urban,high,no,,I have never heard of it,I would probably vote for it, spend more time with my family,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It is impossible to finance | It might encourage people to stop working
5147,7f18d4e0-dc06-0133-e383-0a81e8b09a82,45,Male,yes,40_65,GB,rural,high,yes,f6fbd9dea1fa8f899683ade8e7d87d60,I understand it fully,I would vote for it, gain additional skills,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It reduces anxiety about financing basic needs",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance
5148,7209b170-d9be-0133-c056-0a81e8b09a82,18,Female,no,14_25,GB,rural,high,no,,I know something about it,I would probably vote for it, do more volunteering work,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It creates more equality of opportunity,It is against the principle of linking merit and reward | It increases dependence on the state | It might encourage people to stop working | It is impossible to finance
5149,ebdf71b0-db06-0133-c383-0a81e8b09a82,31,Female,yes,26_39,GB,urban,high,no,,I understand it fully,I would vote for it, gain additional skills,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state
5150,3f3ea790-d98e-0133-f0db-0a81e8b09a82,44,Female,no,40_65,GB,country,medium,yes,77d124811ae6887bd4ff42b0e2b49116,I have never heard of it,I would not vote,None of the above,None of the above,None of the above
5151,5bee5a40-d9be-0133-bfcf-0a81e8b09a82,19,Female,no,14_25,GB,city,low,yes,77d124811ae6887bd4ff42b0e2b49116,I have never heard of it,I would vote for it,None of the above,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state
5152,f5f73220-d8e1-0133-b4d8-0a81e8b09a82,49,Male,no,40_65,GB,non-rural,medium,no,,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working
5153,98475590-da4c-0133-5653-0a81e8b09a82,55,Male,yes,40_65,GB,urban,high,yes,d9e964a222fdd9527319ad88adbfaa2e,I understand it fully,I would vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state
5154,64f27d10-daff-0133-6446-0a81e8b09a82,15,Male,no,14_25,GB,rural,low,no,,I have heard just a little about it,I would vote against it, work less,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It increases appreciation for household work and volunteering",Only the people who need it most should get something from the state
5155,61fc9db0-d8ac-0133-6c5b-0a81e8b09a82,62,Male,no,40_65,GB,country,low,yes,775190277a849cba701b306a7b374c0a,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state
5156,8bcccb90-d973-0133-fabc-0a81e8b09a82,23,Male,yes,14_25,GB,city,medium,yes,b0fa6ede410f50b82ab74f5a705fe699,I understand it fully,I would vote for it, spend more time with my family,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It creates more equality of opportunity",None of the above
5157,21387910-dbd2-0133-f191-0a81e8b09a82,45,Female,no,40_65,GB,country,no education,no,,I have never heard of it,I would vote against it,None of the above,None of the above,None of the above
5158,d87d5370-dd36-0133-0515-0a81e8b09a82,30,Female,yes,26_39,GB,city,high,yes,970eb38c7b3eb080466052ea994af189,I have never heard of it,I would vote for it, spend more time with my family,It reduces anxiety about financing basic needs,None of the above
5159,52faa0f0-da6c-0133-7ab0-0a81e8b09a82,60,Female,yes,40_65,GB,countryside,high,no,,I know something about it,I would vote for it, gain additional skills,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",Foreigners might come to my country and take advantage of the benefit
5160,49e614d0-d8fe-0133-bf6c-0a81e8b09a82,43,Female,yes,40_65,GB,countryside,medium,yes,dac2e921c1f887d9efc4c06fa33c1397,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | It is impossible to finance | It might encourage people to stop working
5161,f0206bd0-db2f-0133-04e7-0a81e8b09a82,23,Male,no,14_25,GB,urban,medium,yes,d0abc47e83e7d85921e113f85175547a,I have heard just a little about it,I would probably vote against it, work less,It reduces bureaucracy and administrative expenses,It is impossible to finance
5162,5305bb20-db50-0133-4274-0a81e8b09a82,25,Female,no,14_25,GB,country,no education,no,,I understand it fully,I would probably vote for it, gain additional skills,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit
5163,1abca3f0-dc80-0133-e388-0a81e8b09a82,16,Male,no,14_25,GB,urban,medium,no,,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above
5164,2b561650-dd55-0133-9ff5-0a81e8b09a82,31,Female,no,26_39,GB,countryside,high,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit
5165,cf4e16c0-daa9-0133-9c00-0a81e8b09a82,19,Female,no,14_25,GB,urban,high,no,,I know something about it,I would probably vote for it, look for a different job,It creates more equality of opportunity,Only the people who need it most should get something from the state
5166,d8a2ddf0-dc1e-0133-d9dc-0a81e8b09a82,40,Female,yes,40_65,GB,rural,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99,I have heard just a little about it,I would vote against it,None of the above,None of the above,Only the people who need it most should get something from the state
5167,bc1f50f0-d9a3-0133-7497-0a81e8b09a82,41,Female,yes,40_65,GB,country,high,yes,996da29c84f5eed00da40c230f4c4078,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It is impossible to finance
5168,659000a0-dd72-0133-df97-0a81e8b09a82,52,Male,yes,40_65,GB,city,high,no,,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working
5169,79511900-d8d0-0133-5721-0a81e8b09a82,43,Female,yes,40_65,GB,urban,medium,no,,I know something about it,I would probably vote against it, work less,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state
5170,75fb1720-dad6-0133-4097-0a81e8b09a82,35,Male,no,26_39,GB,urban,no education,no,,I have never heard of it,I would vote against it, look for a different job,It increases appreciation for household work and volunteering,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state
5171,f689a090-dcf1-0133-d25f-0a81e8b09a82,46,Male,yes,40_65,GB,urban,medium,yes,d71c4164c99a5f9bca773e755a72f40f,I know something about it,I would vote against it, stop working,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state
5172,7fa25410-d8f7-0133-b2f8-0a81e8b09a82,56,Female,no,40_65,GB,city,high,yes,af6630abd24c19f77cfba94aa4e3b7e1,I have never heard of it,I would vote against it, stop working,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It is against the principle of linking merit and reward
